PRISM Time Series Data,,,,,,,,,,
Locations: 58,,,,,,,,,,
"Climate variables: ppt,tmin,tmean,tmax,vpdmin,vpdmax",,,,,,,,,,
Sutter,-121.7028,39.0353,36,2015-06,0.04,60.6,77.4,94.2,4.33,43.78
Sutter,-121.7028,39.0353,36,2015-07,0,63,78.7,94.4,4.97,42.78
Sutter,-121.7028,39.0353,36,2015-08,0,60.4,76.7,92.9,4.18,40.61
Sutter,-121.7028,39.0353,36,2015-09,0.06,57,73.3,89.7,4.68,39.32
Sutter,-121.7028,39.0353,36,2015-10,0.18,53.9,68.2,82.5,2.78,27.47
Sutter,-121.7028,39.0353,36,2015-11,2.51,39.5,50.9,62.4,0.89,11.11
Sutter,-121.7028,39.0353,36,2015-12,2.17,37.8,46.1,54.5,0.38,6.11
Sutter,-121.7028,39.0353,36,2016-01,5.47,42,48.9,55.7,0.3,5.11
Sutter,-121.7028,39.0353,36,2016-02,0.72,42,53.9,65.8,0.49,11.97
Sutter,-121.7028,39.0353,36,2016-03,6.78,46.7,56.4,66.2,0.81,11.47
Sutter,-121.7028,39.0353,36,2016-04,0.54,49.1,62.3,75.5,1.59,20.21
Sutter,-121.7028,39.0353,36,2016-05,0.48,55.1,68.5,82,2.5,27.58
Sutter,-121.7028,39.0353,36,2016-06,0.03,59.3,75.9,92.6,4.09,43.12
Sutter,-121.7028,39.0353,36,2016-07,0,60.6,77.9,95.2,4.42,45.44
Sutter,-121.7028,39.0353,36,2016-08,0,58.9,76.3,93.7,3.63,41.57
Sutter,-121.7028,39.0353,36,2016-09,0,55.6,72.3,88.9,3.72,36
Sutter,-121.7028,39.0353,36,2016-10,2.79,50.1,62.2,74.3,1.43,18.5
Sutter,-121.7028,39.0353,36,2016-11,1.77,44.8,54.8,64.9,0.39,9.94
Sutter,-121.7028,39.0353,36,2016-12,3.27,36,45,54,0.37,5.77
Sutter,-121.7028,39.0353,36,2017-01,8.65,39.1,46.2,53.3,0.35,4.84
Sutter,-121.7028,39.0353,36,2017-02,7.86,45,52.1,59.2,0.51,6.55
Sutter,-121.7028,39.0353,36,2017-03,2.72,45.5,56.2,66.9,0.82,12.26
Sutter,-121.7028,39.0353,36,2017-04,2.77,48.1,58.7,69.3,1.41,15.09
Sutter,-121.7028,39.0353,36,2017-05,0.1,53.6,68.6,83.6,2.62,28.9
Sutter,-121.7028,39.0353,36,2017-06,0.57,61,76.3,91.6,4.34,39.56
Sutter,-121.7028,39.0353,36,2017-07,0,62.5,80.6,98.7,5.47,51.15
Sutter,-121.7028,39.0353,36,2017-08,0,63,79.7,96.4,4.51,43.75
Sutter,-121.7028,39.0353,36,2017-09,0,58.9,74.2,89.4,4.5,36.68
Sutter,-121.7028,39.0353,36,2017-10,0.31,47,63.6,80.3,2.82,27.8
Sutter,-121.7028,39.0353,36,2017-11,3.02,45.5,54.3,63,0.54,8.05
Sutter,-121.7028,39.0353,36,2017-12,0.14,34.6,46.9,59.2,0.73,9.85
Sutter,-121.7028,39.0353,36,2018-01,4.62,41.8,49.3,56.9,0.28,4.83
Sutter,-121.7028,39.0353,36,2018-02,0.51,35.9,50,64,0.91,13.75
Sutter,-121.7028,39.0353,36,2018-03,5.39,41.1,52.2,63.3,0.65,11.24
Sutter,-121.7028,39.0353,36,2018-04,2.46,46.2,59.1,72,1.03,17.33
Sutter,-121.7028,39.0353,36,2018-05,0.25,52.5,67.1,81.8,1.65,25.18
Sutter,-121.7028,39.0353,36,2018-06,0,57.4,74.2,91,3.29,38.48
Sutter,-121.7028,39.0353,36,2018-07,0,63.8,80.8,97.8,5.09,46.07
Sutter,-121.7028,39.0353,36,2018-08,0,59.1,75.6,92.1,3,37.4
Sutter,-121.7028,39.0353,36,2018-09,0,53.5,71.2,88.8,2.66,35.79
Sutter,-121.7028,39.0353,36,2018-10,0.22,49.7,65,80.3,2.32,25.63
Sutter,-121.7028,39.0353,36,2018-11,3.35,41.3,54,66.7,1.68,15.34
Sutter,-121.7028,39.0353,36,2018-12,2.48,39.6,48.2,56.8,0.3,6.39
Sutter,-121.7028,39.0353,36,2019-01,5.05,41.1,49.6,58.1,0.42,6.65
Sutter,-121.7028,39.0353,36,2019-02,9.35,39.9,47.2,54.5,0.67,6.46
Sutter,-121.7028,39.0353,36,2019-03,4,44,53.3,62.5,0.73,10.34
Sutter,-121.7028,39.0353,36,2019-04,0.69,50.4,62.5,74.7,1.37,18.35
Sutter,-121.7028,39.0353,36,2019-05,3.3,51,63.7,76.4,1.24,20.1
Sutter,-121.7028,39.0353,36,2019-06,0.02,60.2,76,91.8,3.46,38.21
Sutter,-121.7028,39.0353,36,2019-07,0,60.9,77.4,93.8,3.41,40.41
Sutter,-121.7028,39.0353,36,2019-08,0,61.8,78.2,94.6,3.43,40.72
Sutter,-121.7028,39.0353,36,2019-09,0.59,56,71.7,87.4,2.6,33.35
Sutter,-121.7028,39.0353,36,2019-10,0,44.6,61.4,78.2,2.56,26.72
Sutter,-121.7028,39.0353,36,2019-11,0.46,40.3,54.9,69.4,1.25,17.42
Sutter,-121.7028,39.0353,36,2019-12,5.61,41.9,49,56.1,0.2,5.06
Sutter,-121.7028,39.0353,36,2020-01,1.36,39.6,47.6,55.6,0.22,5.29
Sutter,-121.7028,39.0353,36,2020-02,0,39,52.9,66.8,1.24,15.03
Sutter,-121.7028,39.0353,36,2020-03,1.43,41.7,53,64.3,1.02,12.64
Sutter,-121.7028,39.0353,36,2020-04,1.04,47.7,61,74.4,1.47,20.09
Sutter,-121.7028,39.0353,36,2020-05,0.88,54.7,69.2,83.7,2.43,30.94
Sutter,-121.7028,39.0353,36,2020-06,0.03,59.4,75.2,91,3.95,38.73
Sutter,-121.7028,39.0353,36,2020-07,0,60.4,78,95.6,3.87,44.72
Sutter,-121.7028,39.0353,36,2020-08,0.03,63.3,79.8,96.3,4.48,44.47
Sutter,-121.7028,39.0353,36,2020-09,0,59.1,75.2,91.3,4.23,38.04
Sutter,-121.7028,39.0353,36,2020-10,0,51.5,68.4,85.3,3.93,34.08
Sutter,-121.7028,39.0353,36,2020-11,0.97,38.7,52.1,65.4,1.04,14.72
,,,,,,,,,,
Tehama,-122.2323,40.1262,335,2013-01,1.03,32.9,45.1,57.4,0.97,10.54
Tehama,-122.2323,40.1262,335,2013-02,0.26,36.7,50.2,63.7,1.86,14.8
Tehama,-122.2323,40.1262,335,2013-03,1.11,43,56.7,70.4,1.76,18.48
Tehama,-122.2323,40.1262,335,2013-04,0.7,51.6,64.4,77.2,4.96,25.65
Tehama,-122.2323,40.1262,335,2013-05,0.48,56.5,69.6,82.7,6.06,31.61
Tehama,-122.2323,40.1262,335,2013-06,0.51,63.8,78.1,92.3,7.79,44.97
Tehama,-122.2323,40.1262,335,2013-07,0,66.8,83.2,99.6,8.64,55.31
Tehama,-122.2323,40.1262,335,2013-08,0,63.2,78.3,93.4,6.61,43.55
Tehama,-122.2323,40.1262,335,2013-09,0.84,58.9,72.9,87,5.64,35.77
Tehama,-122.2323,40.1262,335,2013-10,0.01,49,63.7,78.4,5.11,27.38
Tehama,-122.2323,40.1262,335,2013-11,1.2,43,55.9,68.7,3.1,17.47
Tehama,-122.2323,40.1262,335,2013-12,0.28,32.2,46.6,61.1,1.7,14.15
Tehama,-122.2323,40.1262,335,2014-01,0.06,37.5,53,68.6,2.95,19.49
Tehama,-122.2323,40.1262,335,2014-02,5.6,42.1,52.1,62.1,1.12,10.99
Tehama,-122.2323,40.1262,335,2014-03,4.16,46.5,57,67.5,1.91,15.4
Tehama,-122.2323,40.1262,335,2014-04,0.71,47.7,61,74.3,1.98,21.64
Tehama,-122.2323,40.1262,335,2014-05,0.39,56.3,70.9,85.5,6.24,35.9
Tehama,-122.2323,40.1262,335,2014-06,0,62.3,78.1,93.8,9.03,47.79
Tehama,-122.2323,40.1262,335,2014-07,0,67.9,83.4,98.9,10.21,53.17
Tehama,-122.2323,40.1262,335,2014-08,0.1,65.2,80.2,95.1,7.15,46.01
Tehama,-122.2323,40.1262,335,2014-09,2.07,60.4,75.9,91.5,6.19,42.3
Tehama,-122.2323,40.1262,335,2014-10,0.86,53.7,67,80.3,3.82,27
Tehama,-122.2323,40.1262,335,2014-11,3.69,44.2,54.4,64.5,0.83,10.96
Tehama,-122.2323,40.1262,335,2014-12,11.24,46.6,51.5,56.4,0.48,4.15
Tehama,-122.2323,40.1262,335,2015-01,0.08,39.4,51.3,63.2,0.84,11.53
Tehama,-122.2323,40.1262,335,2015-02,2.53,44.6,56.4,68.1,1.26,13.77
Tehama,-122.2323,40.1262,335,2015-03,0.54,46.3,60,73.8,1.78,20.46
Tehama,-122.2323,40.1262,335,2015-04,1.07,47.9,62,76.1,2.69,24.87
Tehama,-122.2323,40.1262,335,2015-05,0.43,55.4,68.6,81.8,3.53,28.33
Tehama,-122.2323,40.1262,335,2015-06,0.06,65.8,81.4,96.9,7.81,50.54
Tehama,-122.2323,40.1262,335,2015-07,0.07,68.1,82.4,96.8,9.06,48.29
Tehama,-122.2323,40.1262,335,2015-08,0,63.8,79.3,94.7,6.63,44.95
Tehama,-122.2323,40.1262,335,2015-09,0.39,59.5,75,90.4,6.34,41.59
Tehama,-122.2323,40.1262,335,2015-10,0.51,55.3,69.4,83.6,4.49,30.45
Tehama,-122.2323,40.1262,335,2015-11,1.46,39.8,51.7,63.7,1.38,13.33
Tehama,-122.2323,40.1262,335,2015-12,4.83,38.5,45.7,52.9,0.47,5.53
Tehama,-122.2323,40.1262,335,2016-01,9.59,42.7,48.4,54.2,0.63,4.95
Tehama,-122.2323,40.1262,335,2016-02,0.62,43.2,54.7,66.3,1.35,14.11
Tehama,-122.2323,40.1262,335,2016-03,6.96,46.1,55.6,65.1,1.13,11.64
Tehama,-122.2323,40.1262,335,2016-04,1.17,50.8,63.3,75.8,2.48,21.56
Tehama,-122.2323,40.1262,335,2016-05,0.76,56.5,69.1,81.6,4.11,28.79
Tehama,-122.2323,40.1262,335,2016-06,1.28,64,78.4,92.8,7.52,46.05
Tehama,-122.2323,40.1262,335,2016-07,0,65.6,81.2,96.8,7.85,50.1
Tehama,-122.2323,40.1262,335,2016-08,0,64.2,80.3,96.4,6.89,48.21
Tehama,-122.2323,40.1262,335,2016-09,0,59.6,75.5,91.3,6.95,42.58
Tehama,-122.2323,40.1262,335,2016-10,3.54,51.8,62.3,72.8,1.79,17.74
Tehama,-122.2323,40.1262,335,2016-11,4.19,44.8,54.2,63.6,0.56,9.38
Tehama,-122.2323,40.1262,335,2016-12,4.57,35.7,45.2,54.8,0.68,7.24
Tehama,-122.2323,40.1262,335,2017-01,7.75,37.2,45.5,53.8,0.43,6.41
Tehama,-122.2323,40.1262,335,2017-02,6.47,43.4,51,58.5,0.63,6.93
Tehama,-122.2323,40.1262,335,2017-03,2.38,44.6,55.3,66.1,1,12.61
Tehama,-122.2323,40.1262,335,2017-04,2.69,47.3,58,68.7,1.53,15.53
Tehama,-122.2323,40.1262,335,2017-05,0.54,55.3,70.3,85.3,4.13,33.34
Tehama,-122.2323,40.1262,335,2017-06,0.24,64.6,78.6,92.6,7.87,43.94
Tehama,-122.2323,40.1262,335,2017-07,0,67.1,83.9,100.6,8.26,56.76
Tehama,-122.2323,40.1262,335,2017-08,0,68.1,83.6,99,6.96,50.18
Tehama,-122.2323,40.1262,335,2017-09,0.5,62.1,76.4,90.8,7.23,41.32
Tehama,-122.2323,40.1262,335,2017-10,0.54,49.9,65.7,81.5,5.28,31.28
Tehama,-122.2323,40.1262,335,2017-11,2.92,45.5,54,62.6,0.63,8.6
Tehama,-122.2323,40.1262,335,2017-12,0.03,35.9,48.8,61.7,1.74,13.09
Tehama,-122.2323,40.1262,335,2018-01,3.99,41.6,49.7,57.8,0.29,6.2
Tehama,-122.2323,40.1262,335,2018-02,0.04,38.4,51.7,65,2.68,16.62
Tehama,-122.2323,40.1262,335,2018-03,3.87,40.9,51.8,62.8,1.18,12.5
Tehama,-122.2323,40.1262,335,2018-04,3.53,46.7,59.7,72.6,1.88,19.78
Tehama,-122.2323,40.1262,335,2018-05,1.37,55.8,69.4,83,3.6,28.57
Tehama,-122.2323,40.1262,335,2018-06,0.1,61.5,77,92.4,7.11,43.74
Tehama,-122.2323,40.1262,335,2018-07,0,69.1,84.9,100.7,8.9,54.73
Tehama,-122.2323,40.1262,335,2018-08,0,62.5,78.4,94.3,5.87,43.83
Tehama,-122.2323,40.1262,335,2018-09,0,56.3,73.6,91,6.14,42.77
Tehama,-122.2323,40.1262,335,2018-10,0.57,52.5,66.5,80.5,4.89,27.58
Tehama,-122.2323,40.1262,335,2018-11,5.27,43.6,56.4,69.2,3.85,18.86
Tehama,-122.2323,40.1262,335,2018-12,4.11,39.1,47.9,56.7,0.84,7.98
Tehama,-122.2323,40.1262,335,2019-01,7.45,40,49.2,58.4,0.8,8.57
Tehama,-122.2323,40.1262,335,2019-02,10.53,38.2,45.8,53.4,1,7.22
Tehama,-122.2323,40.1262,335,2019-03,6.74,43.5,52.4,61.3,1.16,10.71
Tehama,-122.2323,40.1262,335,2019-04,0.65,52.6,63.9,75.2,2.8,21
Tehama,-122.2323,40.1262,335,2019-05,3.41,52.3,64.8,77.3,2.16,23.16
Tehama,-122.2323,40.1262,335,2019-06,0,64.6,79.1,93.6,8.19,44.6
Tehama,-122.2323,40.1262,335,2019-07,0,65.9,80.7,95.4,7.87,45.15
Tehama,-122.2323,40.1262,335,2019-08,0.43,66.3,81.6,96.8,7.13,48.17
Tehama,-122.2323,40.1262,335,2019-09,0.87,59,73.6,88.2,5.92,36.88
Tehama,-122.2323,40.1262,335,2019-10,0.06,48.3,63.2,78.2,5.14,27.45
Tehama,-122.2323,40.1262,335,2019-11,1.05,41,56.4,71.7,2.62,20.9
Tehama,-122.2323,40.1262,335,2019-12,6.37,41.3,48,54.7,0.37,5.18
Tehama,-122.2323,40.1262,335,2020-01,2.03,40,48.1,56.3,0.45,6.69
Tehama,-122.2323,40.1262,335,2020-02,0,40.3,54,67.8,2.32,17.34
Tehama,-122.2323,40.1262,335,2020-03,3.09,42.5,53.3,64.1,1.66,13.65
Tehama,-122.2323,40.1262,335,2020-04,0.7,49.1,62.4,75.8,2.6,23.07
Tehama,-122.2323,40.1262,335,2020-05,2.52,55.7,69.1,82.4,4.11,31.11
Tehama,-122.2323,40.1262,335,2020-06,0.13,63.5,77.6,91.8,7.36,43.51
Tehama,-122.2323,40.1262,335,2020-07,0,66.5,82.6,98.6,7.43,51.51
Tehama,-122.2323,40.1262,335,2020-08,0.06,68,83,98.1,9.1,50.73
Tehama,-122.2323,40.1262,335,2020-09,0,62.8,78.1,93.4,8.11,45.39
Tehama,-122.2323,40.1262,335,2020-10,0,54.4,70.8,87.3,7.41,39.26
Tehama,-122.2323,40.1262,335,2020-11,0.67,39.6,52.9,66.2,2.45,17.09
,,,,,,,,,,
Trinity,-123.1144,40.6477,4285,2013-01,1.62,30.5,38.9,47.3,1.99,7.47
Trinity,-123.1144,40.6477,4285,2013-02,1,30,40.4,50.8,1.58,8.83
Trinity,-123.1144,40.6477,4285,2013-03,3.27,34.2,44.5,54.8,1.13,9.23
Trinity,-123.1144,40.6477,4285,2013-04,2.38,37.6,49.5,61.4,2,12.83
Trinity,-123.1144,40.6477,4285,2013-05,0.8,41.1,54.3,67.5,2.21,16.61
Trinity,-123.1144,40.6477,4285,2013-06,1.28,48,62.4,76.9,3.39,23.37
Trinity,-123.1144,40.6477,4285,2013-07,0.03,60.2,74.6,89,9.62,35.59
Trinity,-123.1144,40.6477,4285,2013-08,0.43,54.3,68.2,82.2,5.03,27.01
Trinity,-123.1144,40.6477,4285,2013-09,2.68,48.3,61.5,74.8,3.12,22.72
Trinity,-123.1144,40.6477,4285,2013-10,0.05,42.5,54.4,66.4,4.18,17.16
Trinity,-123.1144,40.6477,4285,2013-11,1.54,37.7,46.7,55.8,2.29,9.39
Trinity,-123.1144,40.6477,4285,2013-12,0.59,32.8,41.9,51.1,3.03,8.9
Trinity,-123.1144,40.6477,4285,2014-01,1.04,38.9,47.9,56.9,4.18,11.49
Trinity,-123.1144,40.6477,4285,2014-02,7.09,32.4,40.1,47.8,0.47,5.09
Trinity,-123.1144,40.6477,4285,2014-03,9.95,34.7,44,53.2,1.27,8.46
Trinity,-123.1144,40.6477,4285,2014-04,1.21,37.1,48.7,60.3,1.51,12.17
Trinity,-123.1144,40.6477,4285,2014-05,0.35,42,55.9,69.7,2.89,18.31
Trinity,-123.1144,40.6477,4285,2014-06,0.05,47.9,63.3,78.6,4.45,25.28
Trinity,-123.1144,40.6477,4285,2014-07,0.07,59.7,74.8,90,7.87,36.68
Trinity,-123.1144,40.6477,4285,2014-08,0,57.4,71.7,85.9,6.88,31.73
Trinity,-123.1144,40.6477,4285,2014-09,1.73,53.2,66.9,80.6,5.73,29.15
Trinity,-123.1144,40.6477,4285,2014-10,5.7,46.8,57.4,67.9,3.72,17.28
Trinity,-123.1144,40.6477,4285,2014-11,4.93,38.9,46.3,53.8,1.21,7.1
Trinity,-123.1144,40.6477,4285,2014-12,10.84,34.2,39.1,44,0.22,2.23
Trinity,-123.1144,40.6477,4285,2015-01,1.35,38.9,46.8,54.7,2.8,9.31
Trinity,-123.1144,40.6477,4285,2015-02,8.05,39.4,48.1,56.8,2.66,10.27
Trinity,-123.1144,40.6477,4285,2015-03,1.69,39,49.9,60.8,1.96,12.42
Trinity,-123.1144,40.6477,4285,2015-04,1.31,36.1,48.2,60.4,1.75,12.87
Trinity,-123.1144,40.6477,4285,2015-05,0.57,42.4,55.3,68.2,1.92,15.79
Trinity,-123.1144,40.6477,4285,2015-06,0.26,54,68.7,83.5,6.07,31.58
Trinity,-123.1144,40.6477,4285,2015-07,1.24,57.7,71.2,84.7,6.21,31.37
Trinity,-123.1144,40.6477,4285,2015-08,0.09,56.9,69.9,83,6.04,29.75
Trinity,-123.1144,40.6477,4285,2015-09,0.71,51.5,65.2,78.9,6.38,28.75
Trinity,-123.1144,40.6477,4285,2015-10,0.64,49.4,60.5,71.7,4.24,19.83
Trinity,-123.1144,40.6477,4285,2015-11,1.97,33.3,41.5,49.7,0.91,6.51
Trinity,-123.1144,40.6477,4285,2015-12,14.35,28.4,33.9,39.4,0.07,1.82
Trinity,-123.1144,40.6477,4285,2016-01,14.94,30.4,35.9,41.4,0.2,2.55
Trinity,-123.1144,40.6477,4285,2016-02,2.15,36.6,45.3,54,2.03,8.8
Trinity,-123.1144,40.6477,4285,2016-03,11.78,33.5,42,50.6,0.49,6.3
Trinity,-123.1144,40.6477,4285,2016-04,1.85,39.3,50.8,62.4,1.23,12.45
Trinity,-123.1144,40.6477,4285,2016-05,1.24,42.6,55.1,67.6,1.3,15.03
Trinity,-123.1144,40.6477,4285,2016-06,0.63,48.9,63.4,77.9,4.32,25.75
Trinity,-123.1144,40.6477,4285,2016-07,0.03,55.9,70.6,85.3,7.06,32.08
Trinity,-123.1144,40.6477,4285,2016-08,0,59.3,73.9,88.5,9.1,38.05
Trinity,-123.1144,40.6477,4285,2016-09,0,51,65.4,79.9,5.55,28.53
Trinity,-123.1144,40.6477,4285,2016-10,9.9,41.1,50,58.8,0.9,9.15
Trinity,-123.1144,40.6477,4285,2016-11,6.74,36.3,43.2,50.1,0.39,4.95
Trinity,-123.1144,40.6477,4285,2016-12,8.3,27.3,34.3,41.3,0.6,3.94
Trinity,-123.1144,40.6477,4285,2017-01,15.35,27.5,34.6,41.8,0.7,3.98
Trinity,-123.1144,40.6477,4285,2017-02,12.5,30.7,37,43.4,0.53,3.77
Trinity,-123.1144,40.6477,4285,2017-03,6.96,33.8,42.2,50.6,0.33,6.2
Trinity,-123.1144,40.6477,4285,2017-04,5.7,32.9,43.1,53.3,0.44,7.9
Trinity,-123.1144,40.6477,4285,2017-05,0.17,43,56.5,70,2.59,18.56
Trinity,-123.1144,40.6477,4285,2017-06,0.82,49.5,63,76.4,3.19,24.82
Trinity,-123.1144,40.6477,4285,2017-07,0,58.6,73.5,88.4,8.08,34.69
Trinity,-123.1144,40.6477,4285,2017-08,0.36,61.7,75.2,88.7,8.93,36.25
Trinity,-123.1144,40.6477,4285,2017-09,0.51,52.4,65.2,78,5.62,26.38
Trinity,-123.1144,40.6477,4285,2017-10,1.03,44.1,56.1,68.2,4.58,18.71
Trinity,-123.1144,40.6477,4285,2017-11,7.15,35.4,41.7,48.1,0.35,4.27
Trinity,-123.1144,40.6477,4285,2017-12,0.59,35.9,43.9,51.9,3.23,8.85
Trinity,-123.1144,40.6477,4285,2018-01,5.82,34.6,40.6,46.7,0.81,4.26
Trinity,-123.1144,40.6477,4285,2018-02,0.57,30.8,40.3,49.7,2.21,8.41
Trinity,-123.1144,40.6477,4285,2018-03,6.64,29.4,38.1,46.8,0.53,5.67
Trinity,-123.1144,40.6477,4285,2018-04,4.87,36.4,47,57.5,1.34,10.49
Trinity,-123.1144,40.6477,4285,2018-05,1.49,43.6,56.3,69.1,1.5,15.52
Trinity,-123.1144,40.6477,4285,2018-06,0.05,47.1,62,76.9,3.76,23.31
Trinity,-123.1144,40.6477,4285,2018-07,0,61.4,75.4,89.3,10.08,37.47
Trinity,-123.1144,40.6477,4285,2018-08,0,57.7,71.1,84.4,7.91,32.09
Trinity,-123.1144,40.6477,4285,2018-09,0.1,51.2,65.2,79.2,6.51,28.49
Trinity,-123.1144,40.6477,4285,2018-10,0.79,46.2,56.8,67.4,4.14,16.55
Trinity,-123.1144,40.6477,4285,2018-11,7.19,40.2,48.6,57.1,3.61,11.3
Trinity,-123.1144,40.6477,4285,2018-12,4.64,31.2,37.2,43.2,0.48,3.7
Trinity,-123.1144,40.6477,4285,2019-01,9.69,34,40.2,46.5,1.55,5.62
Trinity,-123.1144,40.6477,4285,2019-02,16.16,24.5,31.3,38,0.1,2.47
Trinity,-123.1144,40.6477,4285,2019-03,7.54,30.5,38.5,46.6,0.57,5.66
Trinity,-123.1144,40.6477,4285,2019-04,3.73,39.7,50,60.2,1.42,10.76
Trinity,-123.1144,40.6477,4285,2019-05,3.86,41.3,52.8,64.3,1.92,13.51
Trinity,-123.1144,40.6477,4285,2019-06,0.13,50,63.8,77.5,5.26,24.2
Trinity,-123.1144,40.6477,4285,2019-07,0,54.1,68.3,82.5,4.87,27.13
Trinity,-123.1144,40.6477,4285,2019-08,0.34,57.1,70.9,84.8,5.69,30.42
Trinity,-123.1144,40.6477,4285,2019-09,1.16,48.8,62.1,75.3,2.98,22.49
Trinity,-123.1144,40.6477,4285,2019-10,0.47,41.3,53.1,64.8,4.05,16.44
Trinity,-123.1144,40.6477,4285,2019-11,2.36,41.3,50.4,59.4,4.38,12.98
Trinity,-123.1144,40.6477,4285,2019-12,8.52,31.6,36.4,41.2,0.35,2.53
Trinity,-123.1144,40.6477,4285,2020-01,6.06,31.8,37.7,43.6,0.38,3.87
Trinity,-123.1144,40.6477,4285,2020-02,0,34.1,44.2,54.4,2.5,10.63
Trinity,-123.1144,40.6477,4285,2020-03,2.5,30.1,39.3,48.6,0.66,6.67
Trinity,-123.1144,40.6477,4285,2020-04,1.7,38.1,49.7,61.3,1.32,12.19
Trinity,-123.1144,40.6477,4285,2020-05,4.2,42.2,54.3,66.3,2.51,15.9
Trinity,-123.1144,40.6477,4285,2020-06,0.33,47.6,61.2,74.7,3.23,22
Trinity,-123.1144,40.6477,4285,2020-07,0.42,57.2,71.7,86.2,7.09,33.01
Trinity,-123.1144,40.6477,4285,2020-08,0.03,59.4,73.3,87.2,7.74,33.83
Trinity,-123.1144,40.6477,4285,2020-09,0,56.7,68.9,81,7.97,29.64
Trinity,-123.1144,40.6477,4285,2020-10,0.03,51.7,63.2,74.7,7.44,24.68
Trinity,-123.1144,40.6477,4285,2020-11,2.77,37.4,44.8,52.2,2.62,8.92
,,,,,,,,,,
Tulare,-118.7805,36.2305,2503,2013-01,1.8,33.7,43.7,53.8,1.33,8.35
Tulare,-118.7805,36.2305,2503,2013-02,1.05,32.9,44.4,55.9,1.32,8.61
Tulare,-118.7805,36.2305,2503,2013-03,0.64,38.7,52.3,65.9,2.19,13.09
Tulare,-118.7805,36.2305,2503,2013-04,0.56,45.8,59.1,72.5,2.97,19.32
Tulare,-118.7805,36.2305,2503,2013-05,0.34,46.4,62.6,78.8,5.48,25.33
Tulare,-118.7805,36.2305,2503,2013-06,0,53.7,71.3,88.8,8.07,35.37
Tulare,-118.7805,36.2305,2503,2013-07,0.06,62.2,79.3,96.3,13.52,47.64
Tulare,-118.7805,36.2305,2503,2013-08,0.07,56.6,74.2,91.8,10.69,40.12
Tulare,-118.7805,36.2305,2503,2013-09,0.02,53.4,69.4,85.4,8.18,31.81
Tulare,-118.7805,36.2305,2503,2013-10,0.46,48.5,61.3,74,5.25,22.01
Tulare,-118.7805,36.2305,2503,2013-11,0.74,41.5,53.2,64.9,2.78,14.2
Tulare,-118.7805,36.2305,2503,2013-12,0.61,35,46.6,58.3,2.69,11.87
Tulare,-118.7805,36.2305,2503,2014-01,0.91,39.6,52.3,65.1,4.68,16.44
Tulare,-118.7805,36.2305,2503,2014-02,2.51,41.4,50.9,60.3,1.19,10.02
Tulare,-118.7805,36.2305,2503,2014-03,2.89,39,52.7,66.4,2.42,14.4
Tulare,-118.7805,36.2305,2503,2014-04,2.24,45.9,59,72,3.32,18.95
Tulare,-118.7805,36.2305,2503,2014-05,0.4,47.4,63.6,79.8,6.51,27.98
Tulare,-118.7805,36.2305,2503,2014-06,0,52.4,70.8,89.2,9.27,39.15
Tulare,-118.7805,36.2305,2503,2014-07,0,61.9,78.5,95.1,13.54,45.51
Tulare,-118.7805,36.2305,2503,2014-08,0,58.2,75.4,92.5,12.17,41.8
Tulare,-118.7805,36.2305,2503,2014-09,0.24,56.4,72.7,89,10.77,36.94
Tulare,-118.7805,36.2305,2503,2014-10,0,53.6,67.1,80.7,5.94,27.67
Tulare,-118.7805,36.2305,2503,2014-11,2.03,43.1,54.1,65,2.35,13.08
Tulare,-118.7805,36.2305,2503,2014-12,4.13,41,49.2,57.4,1.15,8.01
Tulare,-118.7805,36.2305,2503,2015-01,0.17,38.6,49.1,59.6,1.22,9.82
Tulare,-118.7805,36.2305,2503,2015-02,2.74,43.6,54.8,66,1.8,12.64
Tulare,-118.7805,36.2305,2503,2015-03,0.29,41.4,56,70.6,3.26,17.63
Tulare,-118.7805,36.2305,2503,2015-04,1.06,41.4,56.2,71,3.06,19.51
Tulare,-118.7805,36.2305,2503,2015-05,1.56,45.6,59.8,74,4.21,20.95
Tulare,-118.7805,36.2305,2503,2015-06,0.12,56.7,73.8,90.8,9.41,40.59
Tulare,-118.7805,36.2305,2503,2015-07,0.39,59.9,75.1,90.3,9.48,36.85
Tulare,-118.7805,36.2305,2503,2015-08,0,68.8,80.6,92.5,13.36,41.4
Tulare,-118.7805,36.2305,2503,2015-09,0.08,56.5,72.5,88.5,11.2,37.93
Tulare,-118.7805,36.2305,2503,2015-10,1.61,54.8,66.3,77.7,4.14,22.14
Tulare,-118.7805,36.2305,2503,2015-11,3.88,37.9,48.3,58.6,1.76,10.52
Tulare,-118.7805,36.2305,2503,2015-12,4.69,35.4,43.5,51.6,1.21,6.95
Tulare,-118.7805,36.2305,2503,2016-01,6.06,37.9,46.3,54.7,1.01,7.79
Tulare,-118.7805,36.2305,2503,2016-02,2.65,40.8,51.5,62.1,1.81,11.43
Tulare,-118.7805,36.2305,2503,2016-03,3.97,43.7,53.4,63.1,1.43,10.32
Tulare,-118.7805,36.2305,2503,2016-04,1.81,45.5,57.9,70.3,1.88,16.6
Tulare,-118.7805,36.2305,2503,2016-05,0.5,45.6,60.9,76.2,2.99,22.03
Tulare,-118.7805,36.2305,2503,2016-06,0.07,54,72.4,90.7,9.11,40.08
Tulare,-118.7805,36.2305,2503,2016-07,0,57.8,76.2,94.6,12.64,46.42
